ID,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,TotalAmountSpent,TotalNumPurchases,AvgCostperCart,AcceptedCmpTotal,Household,Month,DaysSinceJoin
1744,51,1,0,23529.0,0,1,67,9,7,13,3.0,2,20.0,1,1,1,2,6,0,0,0,0,0,0,0,54.0,11.0,4.91,0,2,7,914
1000,55,3,1,74881.0,1,1,48,505,72,270,36.0,27,54.0,4,9,2,12,5,0,0,0,0,0,0,0,964.0,32.0,30.12,0,4,8,881
3828,65,2,1,71107.0,0,1,61,533,10,217,120.5,81,126.5,2,7,6,13,4,0,0,0,0,0,0,0,1327.0,32.0,41.47,0,3,2,1048
8605,52,3,1,46910.0,1,1,36,48,0,14,0.0,0,6.0,2,2,0,3,6,0,0,0,0,0,0,0,68.0,13.0,5.23,0,4,3,649
10304,57,2,1,18690.0,0,0,77,6,1,7,23.0,4,19.0,1,1,1,2,8,0,0,0,0,0,0,0,60.0,13.0,4.62,0,2,12,1099
4351,61,2,0,37244.0,1,1,90,18,2,10,0.0,0,25.0,1,1,1,2,7,1,0,0,0,0,0,0,55.0,12.0,4.58,1,3,4,979
10129,50,2,1,82427.0,0,0,35,482,81,509,104.0,81,107.0,1,3,5,12,1,0,0,1,0,0,0,0,1456.0,22.0,66.18,1,2,12,394
2499,58,3,0,75342.0,0,1,38,204,81,97,21.0,81,26.0,1,5,2,10,4,0,0,0,0,0,0,0,563.0,22.0,25.59,0,2,6,940
10092,62,2,0,70044.0,0,1,46,1073,0,250,120.5,14,14.0,4,7,10,5,5,0,0,0,0,0,0,0,1504.0,31.0,48.52,0,2,2,1047
7500,49,2,0,79146.0,1,1,33,245,16,223,21.0,43,16.0,2,8,1,8,6,0,0,0,0,0,0,0,564.0,25.0,22.56,0,3,4,617
5796,53,2,1,77437.0,0,0,70,560,21,442,29.0,44,29.0,1,4,5,13,1,0,0,1,0,0,0,0,1125.0,24.0,46.88,1,2,11,766
10556,57,2,1,54984.0,0,1,51,173,13,131,32.0,3,6.0,4,6,1,6,7,0,0,0,1,0,0,0,358.0,24.0,14.92,1,3,5,587
1064,45,3,1,42403.0,1,0,18,22,1,11,0.0,5,3.0,1,1,0,3,8,0,0,0,0,0,0,0,42.0,13.0,3.23,0,3,11,780
48,52,2,1,55761.0,0,1,97,136,1,12,0.0,3,32.0,2,4,1,3,6,0,1,0,0,0,0,0,184.0,16.0,11.5,1,3,4,617
7610,33,2,1,37292.0,1,0,32,275,0,86,10.0,23,66.0,5,6,3,5,8,0,0,0,0,0,0,0,460.0,27.0,17.04,0,3,4,988
263,71,3,0,45576.0,0,0,9,56,19,29,2.0,14,25.0,1,3,1,3,8,0,0,0,0,0,0,1,145.0,16.0,9.06,0,1,5,583
10814,69,2,1,70321.0,0,0,6,303,23,556,82.0,26,126.5,1,6,5,13,4,0,0,0,0,0,0,1,1376.0,29.0,47.45,0,2,1,1080
9710,47,3,0,58086.0,0,1,80,708,7,62,0.0,0,15.0,2,11,3,7,8,0,0,0,0,0,0,0,792.0,31.0,25.55,0,2,1,1076
9292,64,2,1,81795.0,0,0,74,324,81,556,27.0,81,88.0,1,4,10,7,2,0,0,0,0,0,0,0,1382.0,25.0,55.28,0,2,10,1162
10250,69,1,1,28389.0,0,0,49,1,5,3,7.0,4,8.0,1,1,0,2,7,0,0,0,0,0,0,0,28.0,11.0,2.55,0,2,11,1137
7881,70,3,1,66835.0,0,0,21,620,26,195,34.0,17,126.5,1,6,4,13,2,0,0,0,0,0,0,0,1033.0,26.0,39.73,0,2,9,825
5847,47,2,0,69901.0,0,1,95,312,21,206,102.0,81,126.5,3,7,3,10,5,0,0,0,0,0,0,0,882.0,28.0,31.5,0,2,5,947
737,67,3,1,80360.0,0,0,56,1493,81,454,112.0,43,43.0,2,4,4,5,2,0,1,1,1,0,0,0,2231.0,17.0,90.11875,3,2,3,1034
3571,55,3,1,63342.0,0,1,48,918,21,118,13.0,10,21.0,3,8,3,5,6,0,1,0,0,0,0,1,1101.0,25.0,44.04,1,3,10,1172
7807,42,2,1,44989.0,0,1,26,98,0,106,49.0,10,106.0,5,5,1,5,6,0,0,0,0,0,0,0,369.0,22.0,16.77,0,3,12,1118
3878,36,3,0,31859.0,1,0,3,3,4,7,15.0,8,11.0,1,1,0,3,7,0,0,0,0,0,0,0,48.0,12.0,4.0,0,2,2,673
5092,67,3,0,51569.0,0,1,39,380,0,47,6.0,0,34.0,4,7,1,7,8,0,1,0,0,0,0,1,467.0,27.0,17.3,1,2,12,760
2154,45,2,0,30372.0,1,1,33,15,0,12,7.0,3,7.0,3,2,0,3,7,0,0,0,0,0,0,0,44.0,15.0,2.93,0,3,12,1102
5394,37,1,0,16014.0,1,1,42,3,9,4,7.0,8,7.0,4,1,1,4,3,0,0,0,0,0,0,0,38.0,13.0,2.92,0,3,3,1020
3798,48,2,1,41120.0,1,1,80,24,2,23,0.0,8,24.0,3,2,1,3,6,0,0,0,0,0,0,0,81.0,15.0,5.4,0,4,6,934
3524,45,3,0,39763.0,1,0,9,80,1,60,4.0,6,16.0,2,5,1,2,9,0,0,0,0,0,0,1,167.0,19.0,8.79,0,2,4,998
5247,61,3,1,38725.0,1,1,52,31,0,6,2.0,1,5.0,2,1,0,4,4,0,0,0,0,0,0,0,45.0,11.0,4.09,0,4,10,453
5883,44,2,1,77981.0,1,0,78,138,81,204,16.0,81,60.0,3,7,4,7,5,0,0,0,0,0,0,0,664.0,26.0,25.54,0,3,5,950
2118,52,3,1,62905.0,0,1,68,166,75,96,119.0,81,59.0,3,7,2,8,4,0,0,0,0,0,0,0,622.0,24.0,25.92,0,3,10,814
8812,37,3,0,13533.0,1,0,45,12,3,8,8.0,0,17.0,2,2,0,3,7,0,0,0,0,0,0,0,48.0,14.0,3.43,0,2,10,820
6616,41,2,1,59481.0,0,1,47,178,3,85,71.0,66,58.0,2,3,3,8,2,0,0,0,0,0,0,0,461.0,18.0,25.61,0,3,10,800
2797,39,2,1,72117.0,0,1,34,707,20,171,65.0,60,50.0,1,9,7,9,5,0,0,0,0,0,0,0,1073.0,31.0,34.61,0,3,8,864
4328,30,3,1,21955.0,1,0,81,5,1,7,17.0,14,11.0,2,2,1,3,6,0,0,0,0,0,0,0,55.0,14.0,3.93,0,3,7,906
9167,60,2,1,67131.0,0,1,72,465,71,250,93.0,35,62.0,3,9,2,12,6,0,0,0,0,0,0,0,976.0,32.0,30.5,0,3,3,1011
10560,36,3,0,36802.0,1,0,23,16,1,2,0.0,0,1.0,1,1,0,3,5,0,0,0,0,0,0,0,20.0,10.0,2.0,0,2,6,564
2631,34,2,1,71853.0,0,0,29,358,81,413,120.5,81,32.0,1,2,8,6,1,0,0,0,0,0,0,0,1149.0,18.0,63.83,0,2,8,879
8312,55,1,1,28249.0,0,0,80,1,9,7,2.0,14,10.0,1,2,0,3,6,0,0,0,0,0,0,0,43.0,12.0,3.58,0,2,6,565
5534,41,3,1,47808.0,0,1,30,123,1,26,2.0,0,72.0,2,3,2,3,7,1,0,0,0,0,0,0,224.0,17.0,13.18,1,3,10,803
5093,42,3,0,25509.0,1,0,15,40,3,30,10.0,7,11.0,3,3,0,3,9,0,0,0,0,0,0,1,101.0,18.0,5.61,0,2,9,1200
7592,70,3,1,51012.0,0,0,86,102,9,63,2.0,9,24.0,1,4,1,4,6,0,0,0,0,0,0,0,209.0,16.0,13.06,0,2,4,988
8895,31,2,0,70596.0,0,0,68,347,44,534,17.0,0,26.0,1,3,5,12,2,0,0,0,0,0,0,0,968.0,23.0,42.09,0,1,5,1331
8584,64,3,1,85431.0,0,0,54,376,53,462,120.5,53,53.0,1,2,7,7,0,0,0,0,0,0,0,0,1165.0,17.0,68.53,0,2,8,878
2694,49,2,1,42664.0,0,1,44,21,0,3,0.0,0,0.0,1,1,0,3,6,0,0,0,0,0,0,0,24.0,11.0,2.18,0,3,3,654
8910,61,2,1,42586.0,1,1,7,194,2,56,0.0,0,0.0,5,4,1,6,8,0,0,0,0,0,0,1,252.0,24.0,10.5,0,4,10,1159
7433,31,2,0,29760.0,1,0,87,64,4,68,7.0,5,17.0,4,3,1,4,8,0,0,0,0,0,0,0,165.0,20.0,8.25,0,2,8,1220
164,39,3,1,28973.0,0,0,59,206,0,46,3.0,2,12.0,2,5,1,5,8,0,0,0,0,0,0,0,269.0,21.0,12.81,0,2,10,1175
10477,43,3,1,39435.0,1,0,16,71,0,18,0.0,0,13.0,1,3,1,2,7,0,0,0,0,0,0,0,102.0,14.0,7.29,0,3,6,937
2681,32,3,1,65370.0,0,0,1,71,22,112,120.5,81,29.0,1,2,3,13,1,0,0,0,0,0,0,0,461.0,20.0,23.05,0,2,1,1088
5150,37,1,0,20194.0,1,0,64,0,4,7,11.0,10,15.0,2,2,0,3,6,0,0,0,0,0,0,0,47.0,13.0,3.62,0,2,12,1110
5283,40,3,0,42473.0,1,1,72,93,1,21,0.0,4,25.0,3,2,1,4,5,0,0,0,0,0,0,0,144.0,15.0,9.6,0,3,2,683
9645,48,2,1,64590.0,0,0,98,920,81,168,36.0,46,30.0,1,9,4,10,6,0,0,0,0,0,0,0,1338.0,30.0,44.6,0,2,10,1174
10678,57,2,1,71232.0,0,1,91,653,17,170,34.0,26,17.0,2,11,2,10,7,0,0,0,0,0,0,0,917.0,32.0,28.66,0,3,11,764
7261,45,2,1,34600.0,1,1,8,199,33,60,8.0,3,15.0,5,5,2,5,8,0,0,0,0,0,0,1,318.0,25.0,12.72,0,4,1,1095
9648,49,2,0,46904.0,1,1,20,153,4,56,0.0,9,31.0,4,5,1,4,8,0,0,0,0,0,0,0,253.0,22.0,11.5,0,3,3,1391
2870,43,2,1,49094.0,0,1,6,376,0,38,11.0,8,69.0,5,6,3,6,6,0,0,0,0,0,0,0,502.0,26.0,19.31,0,3,9,1197
8008,33,2,1,36075.0,1,0,54,46,0,30,12.0,1,30.0,1,2,0,4,6,0,0,0,0,0,0,0,119.0,13.0,9.15,0,3,9,841
1513,37,3,1,60839.0,1,1,72,600,21,128,120.5,81,126.5,6,2,2,12,8,0,0,0,0,0,0,0,1250.0,37.0,33.78,0,4,8,1221
6173,37,2,1,77298.0,0,1,46,425,81,292,23.0,35,79.0,1,6,6,11,3,0,0,0,0,0,0,0,969.0,27.0,35.89,0,3,2,1054
1419,66,2,1,34026.0,1,1,11,18,6,15,12.0,8,17.0,3,2,1,3,5,0,0,0,0,0,0,0,76.0,14.0,5.43,0,4,5,968
9150,53,3,0,48918.0,1,1,21,52,0,9,0.0,0,1.0,2,1,0,4,4,0,0,0,0,0,0,0,62.0,11.0,5.64,0,3,12,393
7960,54,3,1,82122.0,0,0,89,734,22,350,120.5,25,100.0,1,3,9,13,1,0,0,1,0,0,0,0,1382.0,27.0,51.19,1,2,8,869
1250,40,2,0,37697.0,1,0,82,34,6,21,11.0,4,8.0,1,2,1,3,6,0,0,0,0,0,0,0,84.0,13.0,6.46,0,2,7,548
9905,64,2,1,34074.0,1,1,69,135,1,41,10.0,1,67.0,5,3,3,3,6,1,0,0,0,0,0,0,255.0,20.0,12.75,1,4,7,902
10691,56,3,1,28520.0,1,1,55,11,0,10,0.0,2,20.0,1,1,1,2,6,0,0,0,0,0,0,0,43.0,11.0,3.91,0,4,6,931
7002,61,2,0,62535.0,0,1,13,163,48,90,0.0,45,52.0,1,3,2,8,3,0,0,0,0,0,0,0,398.0,17.0,23.41,0,2,3,1027
2952,39,3,0,36273.0,1,0,80,29,3,30,3.0,2,9.0,2,3,0,3,6,0,0,0,0,0,0,0,76.0,14.0,5.43,0,2,4,625
8439,52,2,1,63404.0,0,2,97,734,26,70,11.0,44,17.0,2,6,3,4,4,0,0,0,1,0,0,0,902.0,19.0,47.47,1,4,6,574
762,35,3,1,75774.0,1,0,27,340,21,134,120.5,14,56.0,1,7,5,8,4,0,0,0,0,0,0,0,823.0,25.0,32.92,0,3,2,695
2831,40,2,1,78416.0,0,1,99,453,38,279,120.5,38,126.5,2,7,7,10,3,0,0,0,0,0,0,0,1179.0,29.0,40.66,0,3,6,553
6977,42,2,1,75702.0,0,1,87,1073,0,556,120.5,37,37.0,1,10,5,13,6,0,0,1,0,0,0,0,1921.0,35.0,54.89,1,3,10,1174
6289,65,3,1,59385.0,1,1,85,135,0,10,0.0,4,36.0,2,3,1,4,5,0,0,0,0,0,0,0,185.0,15.0,12.33,0,4,4,978
4168,50,2,0,37070.0,1,1,30,231,7,137,4.0,15,39.0,6,5,1,8,7,0,0,0,0,0,0,1,433.0,30.0,14.43,0,3,3,1017
8397,65,2,1,44689.0,1,1,82,18,0,5,0.0,0,11.0,2,1,1,2,7,1,0,0,0,0,0,0,34.0,13.0,2.62,1,4,10,457
9284,58,2,1,53977.0,0,1,21,620,16,165,0.0,24,82.0,5,5,5,12,5,0,0,0,0,0,0,0,907.0,32.0,28.34,0,3,8,878
6237,50,3,0,7144.0,0,2,92,81,4,33,5.0,2,126.5,0,12,1,1,0,0,0,0,0,0,0,0,416.0,25.0,16.64,0,3,7,903
3130,52,2,0,18701.0,1,1,95,12,4,2,10.0,6,10.0,4,2,0,4,5,0,0,0,0,0,0,0,44.0,15.0,2.93,0,3,4,1000
1619,60,2,1,90369.0,0,0,2,292,51,556,120.5,23,17.0,1,4,6,6,1,0,0,0,0,0,0,1,1588.0,18.0,88.22,0,2,4,613
1990,42,3,0,63159.0,0,0,74,965,34,556,89.0,81,37.0,1,3,5,8,3,1,0,0,0,0,0,0,1797.0,20.0,89.85,1,1,5,1330
5513,50,2,1,37758.0,1,1,49,27,2,10,0.0,0,1.0,2,1,0,3,8,0,0,0,0,0,0,0,40.0,14.0,2.86,0,4,4,1361
269,53,3,0,46757.0,0,1,71,777,30,163,0.0,51,122.0,6,4,4,7,9,0,0,0,0,0,0,0,1143.0,30.0,38.1,0,2,11,1141
8093,47,3,1,79734.0,0,0,72,572,8,232,23.0,62,17.0,1,4,3,6,1,0,0,0,1,0,0,0,914.0,15.0,60.93,1,2,6,552
10513,24,2,1,63207.0,0,0,68,438,81,556,91.0,81,70.0,1,2,3,6,7,0,0,0,1,0,0,0,1502.0,19.0,79.05,1,2,1,1076
10177,62,2,0,72071.0,0,1,4,531,69,300,120.5,81,126.5,3,5,4,8,2,0,0,0,0,0,0,0,1338.0,22.0,60.82,0,2,2,1051
2549,33,3,1,21840.0,1,0,80,17,0,9,0.0,0,1.0,1,1,0,3,9,0,0,0,0,0,0,0,27.0,14.0,1.93,0,3,7,894
5782,34,3,1,58582.0,0,1,15,402,35,106,101.0,77,42.0,2,9,2,9,5,0,1,0,0,0,0,0,763.0,27.0,28.26,1,3,9,825
10057,65,2,0,72282.0,0,0,70,503,27,419,90.0,81,126.5,1,5,7,9,7,0,0,0,0,0,0,1,1331.0,29.0,45.9,0,1,7,896
10307,60,2,1,50387.0,0,2,91,369,9,87,12.0,14,34.0,3,6,2,8,5,0,0,0,0,0,0,0,525.0,24.0,21.88,0,4,8,853
8566,55,3,1,32583.0,1,1,10,5,0,3,0.0,0,1.0,1,1,0,2,7,0,0,0,0,0,0,0,9.0,11.0,0.82,0,4,6,565
2415,54,2,1,62568.0,0,1,99,362,17,398,80.0,35,61.0,3,5,3,5,4,0,0,0,1,0,0,0,953.0,20.0,47.65,1,3,7,546
5684,45,3,0,44635.0,1,1,25,56,0,9,0.0,0,3.0,2,2,0,3,7,0,0,0,0,0,0,0,68.0,14.0,4.86,0,3,11,782
8334,45,3,0,33316.0,1,1,34,79,1,31,4.0,4,12.0,3,2,1,4,6,0,0,0,0,0,0,0,131.0,16.0,8.19,0,3,4,996
9166,48,2,1,63967.0,0,1,57,387,81,141,73.0,35,126.5,3,4,4,12,2,0,0,0,0,0,0,0,882.0,25.0,35.28,0,3,9,845
1440,38,3,1,52513.0,0,0,84,367,17,241,104.0,81,126.5,2,9,5,9,7,0,0,0,0,0,0,0,1149.0,32.0,35.91,0,2,4,1362
78,47,2,1,25293.0,1,0,51,15,0,11,0.0,2,9.0,1,1,1,2,8,0,0,0,0,0,0,0,37.0,13.0,2.85,0,3,9,838
5441,51,3,0,54111.0,0,1,97,267,6,54,8.0,3,50.0,2,5,2,6,5,0,0,0,0,0,0,0,388.0,20.0,19.4,0,2,8,859
5302,30,2,1,78394.0,0,0,13,298,27,556,120.5,24,126.5,1,4,6,5,2,0,0,0,0,0,0,1,1428.0,18.0,79.33,0,2,2,1050
4687,58,3,1,80739.0,0,0,92,674,81,556,39.0,0,92.0,1,3,10,9,1,0,0,0,0,0,0,0,1633.0,25.0,65.32,0,2,5,953
1087,41,3,1,22669.0,1,0,30,16,14,36,37.0,22,48.0,3,4,1,2,9,0,0,0,0,0,0,1,173.0,19.0,9.11,0,3,5,954
6859,29,2,0,29236.0,1,0,30,37,4,24,16.0,9,9.0,2,4,0,3,9,0,0,0,0,0,0,0,99.0,18.0,5.5,0,2,8,874
9860,57,2,1,44911.0,0,1,11,159,0,22,2.0,1,31.0,3,4,1,4,7,0,0,0,0,0,0,0,215.0,19.0,11.32,0,3,3,1022
7129,54,3,1,54693.0,0,1,72,686,17,142,23.0,26,35.0,6,6,4,13,6,0,0,0,0,0,0,0,929.0,37.0,25.11,0,3,2,1048
5866,42,2,1,48186.0,1,0,39,97,3,66,12.0,7,34.0,3,4,1,4,7,0,0,0,0,0,0,0,219.0,19.0,11.53,0,3,3,652
10521,39,2,1,54809.0,1,1,0,63,6,57,13.0,13,22.0,4,2,1,5,4,0,0,0,0,0,0,1,174.0,16.0,10.88,0,4,11,783
7393,38,2,1,41580.0,1,1,15,56,5,24,4.0,0,3.0,3,2,1,3,5,0,0,0,0,0,0,0,92.0,14.0,6.57,0,4,10,1176
7849,46,3,1,80336.0,0,0,12,209,19,456,120.5,81,66.0,1,2,9,13,1,0,0,0,0,0,0,0,1052.0,26.0,40.46,0,2,9,844
332,59,2,1,47743.0,0,1,56,198,2,43,0.0,12,20.0,3,4,1,6,6,0,1,0,0,0,0,0,275.0,20.0,13.75,1,3,3,1015
9847,61,3,1,62972.0,0,1,39,313,15,47,20.0,0,126.5,2,7,4,3,6,0,0,0,0,0,0,0,587.0,22.0,26.68,0,3,3,1394
531,62,3,0,57333.0,0,1,55,941,14,397,76.0,58,126.5,6,8,5,9,6,0,0,0,0,0,0,1,1662.0,39.0,42.62,0,2,9,1196
9576,34,3,1,32313.0,1,0,60,86,4,56,2.0,4,7.0,3,4,0,4,9,0,0,0,0,0,0,0,159.0,20.0,7.95,0,3,11,790
6906,63,3,0,84953.0,0,0,73,167,48,556,63.0,72,72.0,1,3,10,4,2,0,1,1,1,0,0,1,1024.0,20.0,51.2,3,1,3,1031
7419,48,3,0,27071.0,1,0,90,8,3,19,0.0,2,3.0,2,2,0,3,6,0,0,0,0,0,0,0,35.0,13.0,2.69,0,2,4,618
3170,59,3,1,68148.0,0,0,86,389,66,408,37.0,57,85.0,1,4,4,6,2,0,0,0,0,0,0,0,1042.0,17.0,61.29,0,2,8,853
8527,51,3,1,65735.0,1,1,37,239,7,119,4.0,15,11.0,5,6,2,6,7,0,0,0,0,0,0,0,395.0,26.0,15.19,0,4,7,903
7872,41,3,1,86836.0,0,0,7,179,21,273,0.0,21,63.0,1,6,10,6,5,1,0,1,1,0,0,1,557.0,28.0,19.89,3,2,12,1118
9931,53,3,1,4023.0,1,1,29,5,0,1,1.0,1,1.0,6,0,0,0,13,0,0,0,0,0,0,0,9.0,34.0,0.26,0,4,6,557
10595,26,2,1,30093.0,0,0,19,2,6,28,13.0,4,16.0,1,2,0,3,7,0,0,0,0,0,0,0,69.0,13.0,5.31,0,2,8,877
4609,50,3,1,57705.0,0,1,14,383,0,53,6.0,4,40.0,3,8,1,6,6,0,0,0,0,0,0,0,486.0,24.0,20.25,0,3,11,426
5010,28,2,0,25008.0,1,0,72,2,8,8,6.0,1,9.0,2,1,0,3,8,0,0,0,0,0,0,0,34.0,14.0,2.43,0,2,2,698
4427,21,3,0,83257.0,0,0,56,536,27,556,38.0,81,67.0,1,5,10,12,6,1,0,1,0,0,1,1,1365.0,34.0,40.15,2,1,9,1200
11148,41,2,1,22280.0,1,0,85,2,1,4,3.0,1,2.0,1,1,0,2,8,0,0,0,0,0,0,0,13.0,12.0,1.08,0,3,5,957
1168,38,3,1,72159.0,0,0,62,322,53,556,34.0,40,53.0,1,4,6,10,2,0,0,0,0,0,0,0,1401.0,23.0,60.91,0,2,10,1159
9595,55,2,1,64260.0,0,0,1,539,81,556,20.0,0,30.0,1,4,5,4,3,0,0,0,0,0,0,1,1574.0,17.0,90.11875,0,2,11,791
10163,32,3,0,82733.0,0,0,28,712,50,420,65.0,38,38.0,1,8,4,7,4,0,0,0,0,0,0,1,1323.0,24.0,55.12,0,1,10,814
2886,45,3,0,74290.0,0,1,70,1121,0,72,0.0,12,12.0,4,10,8,10,6,0,1,0,1,0,0,0,1217.0,38.0,32.03,2,2,12,754
6710,65,3,0,58217.0,2,1,84,68,1,13,3.0,5,13.0,1,2,0,4,6,0,0,0,0,0,0,0,103.0,13.0,7.92,0,4,11,1140
5316,40,3,1,21024.0,0,0,89,36,4,18,6.0,2,18.0,1,2,0,4,7,0,0,0,0,0,0,0,84.0,14.0,6.0,0,2,4,999
9029,44,3,1,70116.0,0,0,73,707,44,556,95.0,58,29.0,1,2,8,12,1,0,0,0,0,0,0,0,1536.0,24.0,64.0,0,2,1,1070
521,31,2,1,54006.0,1,0,42,174,77,203,6.0,24,97.0,2,8,1,7,7,0,0,0,0,0,0,0,581.0,25.0,23.24,0,3,9,1200
1459,50,3,1,69063.0,0,1,16,666,35,124,69.0,8,26.0,1,5,3,5,3,0,0,0,0,0,0,0,928.0,17.0,54.59,0,3,7,1269
10241,41,3,0,11448.0,0,0,16,0,0,0,6.0,2,6.0,1,1,0,2,6,0,0,0,0,0,0,0,14.0,10.0,1.4,0,1,12,747
1630,37,2,0,61825.0,0,1,56,162,50,100,55.0,30,27.0,1,4,2,8,4,0,0,0,0,0,0,0,424.0,19.0,22.32,0,2,7,907
3254,45,2,1,70886.0,1,0,65,407,70,239,103.0,81,53.0,1,5,4,4,2,0,0,0,0,0,0,0,960.0,16.0,60.0,0,3,10,809
9064,34,2,1,69109.0,0,0,10,823,25,459,120.5,29,95.0,1,6,6,7,4,0,0,1,0,0,0,1,1555.0,24.0,64.79,1,2,9,1207
3678,43,2,0,60208.0,1,1,13,488,23,71,15.0,0,59.0,6,8,3,7,7,0,1,0,0,0,0,1,656.0,36.0,18.22,1,3,7,1270
4227,48,3,1,32889.0,1,1,78,28,0,13,4.0,2,8.0,3,2,1,3,5,0,0,0,0,0,0,0,55.0,14.0,3.93,0,4,6,936
9467,32,2,0,34738.0,1,0,51,3,2,10,3.0,0,2.0,1,1,0,3,6,0,0,0,0,0,0,0,20.0,11.0,1.82,0,2,11,422
8486,45,3,1,30538.0,1,0,27,284,0,52,8.0,3,20.0,4,9,0,4,10,0,0,0,0,0,0,0,367.0,27.0,13.59,0,3,1,1452
2186,39,3,1,82326.0,0,0,30,938,81,556,120.5,81,126.5,1,5,10,6,2,0,1,1,1,0,0,1,2257.0,24.0,90.11875,3,2,10,455
3286,49,3,0,26642.0,1,0,71,13,2,15,2.0,2,8.0,2,2,0,3,6,0,0,0,0,0,0,0,42.0,13.0,3.23,0,2,1,728
8602,52,2,0,69932.0,0,1,97,412,81,153,120.5,81,57.0,2,7,6,11,4,0,0,0,0,0,0,0,1049.0,30.0,34.97,0,2,12,756
3722,44,2,0,44503.0,1,1,83,31,1,8,0.0,0,8.0,2,2,0,3,6,0,0,0,0,0,0,0,48.0,13.0,3.69,0,3,4,625
6715,68,3,0,60200.0,0,1,3,502,19,132,0.0,6,26.0,6,6,2,11,6,0,0,0,0,0,0,0,685.0,31.0,22.1,0,2,2,1064
4796,64,2,0,49638.0,0,1,71,18,10,3,3.0,5,0.0,1,1,0,3,2,0,0,0,0,0,0,0,39.0,7.0,5.57,0,2,4,622
9612,29,3,0,23830.0,0,0,3,1,8,6,4.0,8,16.0,1,1,0,3,7,0,0,0,0,0,0,0,43.0,12.0,3.58,0,1,7,548
3766,57,3,0,33051.0,0,0,15,100,71,243,108.0,81,126.5,3,9,1,8,9,0,0,0,0,0,0,1,835.0,30.0,27.83,0,1,8,1233
1399,58,2,1,72905.0,0,0,52,407,81,445,120.5,81,126.5,1,3,7,9,1,0,0,0,1,0,0,0,1515.0,21.0,72.14,1,2,1,710
1570,65,3,1,69702.0,0,1,8,664,9,240,50.0,19,57.0,2,7,7,10,4,0,0,0,0,0,0,0,1039.0,30.0,34.63,0,3,2,1046
3426,41,2,0,70300.0,1,0,89,1045,61,338,60.0,46,46.0,3,5,5,13,8,0,0,0,0,0,0,0,1596.0,34.0,46.94,0,2,7,900
3074,32,3,1,70643.0,0,0,66,1218,81,304,23.0,81,33.0,1,5,8,4,6,0,0,0,0,0,0,1,1828.0,24.0,76.17,0,2,10,1173
8341,47,3,1,30396.0,1,0,22,15,0,6,0.0,1,12.0,2,1,1,2,7,1,0,0,0,0,0,1,34.0,13.0,2.62,1,3,4,611
5180,48,3,0,50616.0,0,1,56,128,0,16,0.0,1,4.0,2,4,0,4,7,0,0,0,0,0,0,0,149.0,17.0,8.76,0,2,4,623
6461,47,3,0,62772.0,0,1,74,581,49,157,43.0,8,108.0,1,5,6,11,2,0,1,0,0,0,0,0,946.0,25.0,37.84,1,2,5,957
7679,31,3,0,30298.0,0,0,48,6,3,12,6.0,1,0.0,1,1,1,3,3,0,0,0,0,0,0,0,28.0,9.0,3.11,0,1,5,592
10702,32,2,0,52413.0,1,0,67,185,8,133,56.0,56,12.0,2,7,1,7,7,0,0,0,0,0,0,0,450.0,24.0,18.75,0,2,3,1391
7505,59,3,1,44155.0,1,1,24,22,1,9,0.0,0,14.0,1,1,1,2,4,0,0,0,0,0,0,0,46.0,9.0,5.11,0,4,1,712
5113,45,3,0,86979.0,0,0,67,584,81,556,65.0,81,35.0,1,5,5,5,2,1,0,0,0,0,0,1,1702.0,18.0,90.11875,1,1,7,904
10858,41,2,1,76532.0,1,1,38,355,30,177,90.0,81,30.0,4,9,5,7,5,0,0,0,0,0,0,0,820.0,30.0,27.33,0,4,9,844
2961,34,2,1,42081.0,1,0,86,175,10,110,54.0,6,27.0,2,6,3,4,6,1,0,0,0,0,0,0,382.0,21.0,18.19,1,3,2,1039
2747,28,3,1,67546.0,0,0,90,864,81,556,120.5,38,126.5,1,4,10,5,3,0,0,0,0,0,0,0,2126.0,23.0,90.11875,0,2,8,1218
3010,27,3,1,88420.0,0,0,87,957,81,556,99.0,81,126.5,1,4,7,8,1,1,0,1,1,0,0,0,2069.0,21.0,90.11875,3,2,2,695
5790,31,2,1,31158.0,1,0,62,25,6,16,20.0,0,5.0,2,2,0,3,8,0,0,0,0,0,0,0,72.0,15.0,4.8,0,3,1,1069
6892,48,2,0,61671.0,0,1,23,641,7,56,0.0,0,28.0,6,10,4,6,8,0,1,0,1,0,0,0,732.0,36.0,20.33,2,2,3,666
1743,42,2,0,69719.0,0,0,99,273,81,208,120.5,14,43.0,1,2,3,5,1,0,0,0,0,0,0,0,801.0,12.0,66.75,0,1,5,585
3578,67,2,0,49160.0,0,1,29,122,21,43,25.0,10,15.0,2,3,1,6,6,0,0,0,0,0,0,0,236.0,18.0,13.11,0,2,10,803
8462,38,1,1,24882.0,1,0,52,1,4,10,29.0,0,36.0,1,1,1,2,6,1,0,0,0,0,0,0,80.0,11.0,7.27,1,3,9,1209
